PSU_CY,PSU_CY_YR,PSU_ID,PSU,PLOT,CLUS,POINT,EAST_UTM_NAD83,NORTH_UTM_NAD83,SampDate,WD1,WD2,WD3,WD_MN,CLAJAM_HT,HABITAT_L2,DATASHEET,EDENWSE,SOILDEP,GR_ELEV,BR_ELEV,SOILDEP_corr,MAP_CLASS,MAP_CLASS_corr,OBSERVER
C2,5,P068,P068,46_E,46,E,534567.0999,2862852.558,9/18/2019,87,88,89,88,0,Slough,NA,NA,NA,NA,NA,179,MFFy,MFFy,"Castrillon, Castaneda, Pulido"
C2,5,P068,P068,46_N,46,N,534555.1585,2862874.924,9/18/2019,83,84,73,80,0,Transition,NA,NA,NA,NA,NA,143,MFGc,MFGcSS,"Castrillon, Castaneda, Pulido"
C2,5,P068,P068,48_C,48,C,534640.1626,2862781.025,9/18/2019,92,93,95,93.33333333,0,Slough,NA,NA,NA,NA,NA,137,MFFy,MFFy,"Castrillon, Castaneda, Pulido"
C2,5,P068,P068,48_E,48,E,534654.1611,2862781.025,9/18/2019,95,96,96,95.66666667,0,Slough,NA,NA,NA,NA,NA,155,MFFy,MFFy,"Castrillon, Castaneda, Pulido"
C2,5,P068,P068,48_N,48,N,534640.1626,2862811.699,9/18/2019,94,93,89,92,0,Slough,NA,NA,NA,NA,NA,125,MFFy,MFFy,"Castrillon, Castaneda, Pulido"
C2,5,P068,P068,49_C,49,C,534475.7615,2862858.376,9/18/2019,92,91,88,90.33333333,0,Slough,NA,NA,NA,NA,NA,149,MFFy,MFO,"Castrillon, Castaneda, Pulido"
C2,5,P068,P068,49_E,49,E,534481.5236,2862858.376,9/18/2019,91,94,95,93.33333333,0,Slough,NA,NA,NA,NA,NA,178,MFFy,MFFy,"Castrillon, Castaneda, Pulido"
C2,5,P068,P068,49_N,49,N,534475.7615,2862864.588,9/18/2019,87,87,88,87.33333333,0,Slough,NA,NA,NA,NA,NA,147,MFFy,MFFy-MFGe,"Castrillon, Castaneda, Pulido"
C2,5,P068,P068,50_C,50,C,534567.2734,2862772.966,9/18/2019,92,95,88,91.66666667,0,Slough,NA,NA,NA,NA,NA,222,MFFy,MFFy-MFGe,"Castrillon, Castaneda, Pulido"
C2,5,P068,P068,50_E,50,E,534580.7318,2862772.966,9/18/2019,80,83,75,79.33333333,0,Slough,NA,NA,NA,NA,NA,199,MFGe,MFGe,"Castrillon, Castaneda, Pulido"
C2,5,P068,P068,50_N,50,N,534567.2734,2862806.015,9/18/2019,82,86,84,84,0,Slough,NA,NA,NA,NA,NA,169,MFFy,MFFy,"Castrillon, Castaneda, Pulido"
C2,5,P068,P068,51_C,51,C,535045.7728,2863073.245,9/16/2019,82,86,86,84.66666667,0,Slough,NA,NA,NA,NA,NA,144,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,51_E,51,E,535069.9307,2863073.245,9/16/2019,78,85,85,82.66666667,162,Transition,NA,NA,NA,NA,NA,161,MFGc-MFFy,MFGcSS-MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,51_N,51,N,535045.7728,2863099.904,9/16/2019,87,82,89,86,0,Slough,NA,NA,NA,NA,NA,170,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,53_C,53,C,535069.9161,2862954.39,9/16/2019,74,78,70,74,232,Transition,NA,NA,NA,NA,NA,182,MFGc-MFFy,MFGcTS,"Castrillon, Castaneda"
C2,5,P068,P068,53_E,53,E,535086.1208,2862954.39,9/16/2019,92,88,91,90.33333333,0,Slough,NA,NA,NA,NA,NA,146,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,53_N,53,N,535069.9161,2862975.832,9/16/2019,81,80,80,80.33333333,179,Slough,NA,NA,NA,NA,NA,171,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,55_C,55,C,534955.5374,2862890.384,9/16/2019,96,100,98,98,0,Slough,NA,NA,NA,NA,NA,242,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,55_E,55,E,534983.9758,2862890.384,9/16/2019,89,86,89,88,238,Transition,NA,NA,NA,NA,NA,139,MFGc,MFGcTD,"Castrillon, Castaneda"
C2,5,P068,P068,55_N,55,N,534955.5374,2862918.706,9/16/2019,95,95,98,96,0,Slough,NA,NA,NA,NA,NA,126,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,57_C,57,C,535860.9536,2862945.128,9/16/2019,91,92,93,92,0,Slough,NA,NA,NA,NA,NA,132,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,57_E,57,E,535867.3816,2862945.128,9/16/2019,90,89,86,88.33333333,0,Slough,NA,NA,NA,NA,NA,132,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,57_N,57,N,535860.9536,2862977.833,9/16/2019,66,67,70,67.66666667,183,Transition,NA,NA,NA,NA,NA,141,MFGc,MFGcSS,"Castrillon, Castaneda"
C2,5,P068,P068,58_C,58,C,535831.8297,2862855.798,9/16/2019,85,85,85,85,127,Transition,NA,NA,NA,NA,NA,144,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,58_E,58,E,535854.6438,2862855.798,9/16/2019,54,76,72,67.33333333,242,Transition,NA,NA,NA,NA,NA,152,MFGc,MFGcTD,"Castrillon, Castaneda"
C2,5,P068,P068,58_N,58,N,535831.8297,2862876.746,9/16/2019,58,68,68,64.66666667,245,Ridge,NA,NA,NA,NA,NA,157,MFGc,MFGcTD,"Castrillon, Castaneda"
C2,5,P068,P068,59_C,59,C,535703.2757,2862946.442,9/16/2019,73,75,70,72.66666667,173,Transition,NA,NA,NA,NA,NA,204,MFGc,MFGcSS,"Castrillon, Castaneda"
C2,5,P068,P068,59_E,59,E,535734.8917,2862946.442,9/16/2019,99,98,96,97.66666667,0,Slough,NA,NA,NA,NA,NA,168,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,59_N,59,N,535703.2757,2862979.099,9/16/2019,72,78,72,74,166,Transition,NA,NA,NA,NA,NA,146,MFGc,MFGc,"Castrillon, Castaneda"
C2,5,P068,P068,60_C,60,C,535669.1669,2862811.646,9/16/2019,92,93,92,92.33333333,0,Slough,NA,NA,NA,NA,NA,166,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,60_E,60,E,535674.025,2862811.646,9/16/2019,85,88,87,86.66666667,0,Slough,NA,NA,NA,NA,NA,155,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,60_N,60,N,535669.1669,2862823.262,9/16/2019,87,87,85,86.33333333,0,Slough,NA,NA,NA,NA,NA,153,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,63_C,63,C,534120.2677,2863620.793,9/16/2019,78,81,82,80.33333333,0,Slough,NA,NA,NA,NA,NA,147,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,63_E,63,E,534140.7966,2863620.793,9/16/2019,73,70,75,72.66666667,0,Slough,NA,NA,NA,NA,NA,158,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,63_N,63,N,534120.2677,2863624.697,9/16/2019,77,82,79,79.33333333,0,Slough,NA,NA,NA,NA,NA,147,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,65_C,65,C,534072.8125,2863530.064,9/16/2019,70,61,57,62.66666667,161,Transition,NA,NA,NA,NA,NA,141,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,65_E,65,E,534105.8528,2863530.064,9/16/2019,81,83,84,82.66666667,0,Slough,NA,NA,NA,NA,NA,122,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,65_N,65,N,534072.8125,2863553.094,9/16/2019,68,68,64,66.66666667,154,Transition,NA,NA,NA,NA,NA,144,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,66_C,66,C,534401.8638,2864448.784,9/16/2019,91,93,93,92.33333333,0,Slough,NA,NA,NA,NA,NA,130,MFFy,MFFy-MFGe,"Castrillon, Castaneda"
C2,5,P068,P068,66_E,66,E,534416.6928,2864448.784,9/16/2019,83,78,83,81.33333333,0,Slough,NA,NA,NA,NA,NA,144,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,66_N,66,N,534401.8638,2864466.475,9/16/2019,95,93,94,94,0,Slough,NA,NA,NA,NA,NA,135,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,70_C,70,C,534313.8088,2864366.425,9/16/2019,75,73,72,73.33333333,197,Transition,NA,NA,NA,NA,NA,187,MFGc,MFGcSS,"Castrillon, Castaneda"
C2,5,P068,P068,70_E,70,E,534333.2817,2864366.425,9/16/2019,89,90,90,89.66666667,0,Slough,NA,NA,NA,NA,NA,124,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,70_N,70,N,534313.8088,2864396.242,9/16/2019,93,92,96,93.66666667,0,Slough,NA,NA,NA,NA,NA,132,MFGe,MFGe,"Castrillon, Castaneda"
C2,5,P068,P068,71_C,71,C,535181.1028,2863920.977,9/16/2019,58,51,58,55.66666667,220,Transition,NA,NA,NA,NA,NA,160,MFGc,MFGcSD,"Castrillon, Castaneda"
C2,5,P068,P068,71_E,71,E,535203.3891,2863920.977,9/16/2019,55,58,68,60.33333333,192,Transition,NA,NA,NA,NA,NA,152,MFGc,MFGcSS,"Castrillon, Castaneda"
C2,5,P068,P068,71_N,71,N,535181.1028,2863935.391,9/16/2019,62,69,66,65.66666667,230,Ridge,NA,NA,NA,NA,NA,160,MFGc,MFGcSS,"Castrillon, Castaneda"
C2,5,P068,P068,76_C,76,C,535138.2214,2864969.17,9/16/2019,81,83,84,82.66666667,0,Slough,NA,NA,NA,NA,NA,145,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,76_E,76,E,535161.4093,2864969.17,9/16/2019,87,87,84,86,0,Slough,NA,NA,NA,NA,NA,131,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,76_N,76,N,535138.2214,2864996.698,9/16/2019,76,78,78,77.33333333,0,Slough,NA,NA,NA,NA,NA,141,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,79_C,79,C,535010.3672,2865095.559,9/16/2019,60,64,59,61,215,Slough,NA,NA,NA,NA,NA,147,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,79_E,79,E,535039.4101,2865095.559,9/16/2019,71,65,65,67,183,Transition,NA,NA,NA,NA,NA,136,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,79_N,79,N,535010.3672,2865120.81,9/16/2019,62,56,66,61.33333333,207,Transition,NA,NA,NA,NA,NA,138,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,80_C,80,C,535158.9293,2864852.849,9/16/2019,84,8,86,59.33333333,0,Slough,NA,NA,NA,NA,NA,176,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P068,P068,80_E,80,E,535179.7096,2864852.849,9/16/2019,45,54,53,50.66666667,188,Transition,NA,NA,NA,NA,NA,177,MFGc,MFGcSD,"Castrillon, Castaneda"
C2,5,P068,P068,80_N,80,N,535158.9293,2864856.815,9/16/2019,84,81,81,82,0,Slough,NA,NA,NA,NA,NA,155,MFFy,MFFy,"Castrillon, Castaneda"
C2,5,P069,P069,01_C,1,C,566692.7761,2907728.343,11/8/2019,46,43,43,44,147,Ridge,NA,NA,NA,NA,NA,129,MFGc,MFGcSD,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,01_E,1,E,566714.8403,2907728.343,11/8/2019,37,40,38,38.33333333,148,Transition,NA,NA,NA,NA,NA,142,MFGc,MFGcSS,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,01_N,1,N,566692.7761,2907759.953,11/8/2019,50,48,40,46,177,Transition,NA,NA,NA,NA,NA,134,MFGc,MFGcSS,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,02_C,2,C,566755.0686,2907862.016,11/8/2019,46,43,45,44.66666667,134,Slough,NA,NA,NA,NA,NA,75,MFFy,MFFy,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,02_E,2,E,566761.8381,2907862.016,11/8/2019,45,53,44,47.33333333,144,Transition,NA,NA,NA,NA,NA,122,MFGc,MFGcSD,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,02_N,2,N,566755.0686,2907868.698,11/8/2019,48,46,44,46,148,Transition,NA,NA,NA,NA,NA,145,MFGX,MFGcSS,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,03_C,3,C,566703.4458,2907696.501,11/8/2019,60,61,61,60.66666667,0,Slough,NA,NA,NA,NA,NA,245,MFO,MFO,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,03_E,3,E,566710.1916,2907696.501,11/8/2019,61,53,51,55,0,Slough,NA,NA,NA,NA,NA,125,MFO,MFO,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,03_N,3,N,566703.4458,2907723.221,11/8/2019,56,52,56,54.66666667,155,Transition,NA,NA,NA,NA,NA,128,MFGc,MFGcSD,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,04_C,4,C,566590.4646,2907879.329,11/8/2019,43,44,45,44,177,Ridge,NA,NA,NA,NA,NA,122,MFGc,MFGcSD,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,04_E,4,E,566605.4467,2907879.329,11/8/2019,52,50,56,52.66666667,133,Slough,NA,NA,NA,NA,NA,108,MFFy,MFFy,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,04_N,4,N,566590.4646,2907884.455,11/8/2019,43,43,42,42.66666667,159,Transition,NA,NA,NA,NA,NA,130,MFGc,MFGcSD,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,05_C,5,C,566708.3573,2907573.787,11/8/2019,81,72,60,71,183,Transition,NA,NA,NA,NA,NA,94,MFGc,MFGcSS,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,05_E,5,E,566727.8808,2907573.787,11/8/2019,51,51,46,49.33333333,152,Transition,NA,NA,NA,NA,NA,138,MFGc,MFGcSS,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,05_N,5,N,566708.3573,2907599.546,11/8/2019,52,58,71,60.33333333,179,Ridge,NA,NA,NA,NA,NA,171,MFGc,MFGcSS,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,06_C,6,C,567232.8497,2908099.672,11/6/2019,54,52,48,51.33333333,180,XXXXXX,NA,NA,NA,NA,NA,119,MFGc,MFGcSS,"Pulido, Constant"
C2,5,P069,P069,06_E,6,E,567240.4384,2908099.672,11/6/2019,57,45,56,52.66666667,164,XXXXXX,NA,NA,NA,NA,NA,123,MFGc,MFGcSS,"Pulido, Constant"
C2,5,P069,P069,06_N,6,N,567232.8497,2908130.358,11/6/2019,51,54,47,50.66666667,282,XXXXXX,NA,NA,NA,NA,NA,118,MFGc,MFGcTS,"Pulido, Constant"
C2,5,P069,P069,07_C,7,C,567262.8945,2908242.264,11/6/2019,55,52,54,53.66666667,0,XXXXXX,NA,NA,NA,NA,NA,188,MFO,MFO,"Pulido, Constant"
C2,5,P069,P069,07_E,7,E,567284.4142,2908242.264,11/6/2019,42,41,47,43.33333333,188,XXXXXX,NA,NA,NA,NA,NA,203,MFGc,MFGcSS,"Pulido, Constant"
C2,5,P069,P069,07_N,7,N,567262.8945,2908275.082,11/6/2019,52,52,44,49.33333333,159,XXXXXX,NA,NA,NA,NA,NA,125,MFGc,MFGcSS,"Pulido, Constant"
C2,5,P069,P069,08_C,8,C,567315.0711,2908038.207,11/6/2019,49,44,50,47.66666667,192,XXXXXX,NA,NA,NA,NA,NA,184,MFGc,MFGcSS,"Pulido, Constant"
C2,5,P069,P069,08_E,8,E,567342.7037,2908038.207,11/6/2019,62,71,67,66.66666667,0,XXXXXX,NA,NA,NA,NA,NA,141,MFO,MFO,"Pulido, Constant"
C2,5,P069,P069,08_N,8,N,567315.0711,2908067.827,11/6/2019,44,43,32,39.66666667,290,XXXXXX,NA,NA,NA,NA,NA,184,MFGcTD,MFGcTD,"Pulido, Constant"
C2,5,P069,P069,09_C,9,C,567183.4899,2908210.617,11/6/2019,44,46,50,46.66666667,210,XXXXXX,NA,NA,NA,NA,NA,312,MFGc,MFGcTD,"Pulido, Constant"
C2,5,P069,P069,09_E,9,E,567198.179,2908210.617,11/6/2019,53,53,52,52.66666667,101,XXXXXX,NA,NA,NA,NA,NA,268,MFO,MFFy,"Pulido, Constant"
C2,5,P069,P069,09_N,9,N,567183.4899,2908215.629,11/6/2019,50,47,44,47,125,XXXXXX,NA,NA,NA,NA,NA,203,MFGX,MFGX,"Pulido, Constant"
C2,5,P069,P069,10_C,10,C,567141.7826,2907989.271,11/8/2019,46,44,44,44.66666667,158,Transition,NA,NA,NA,NA,NA,131,MFFy,MFFY,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,10_E,10,E,567161.8461,2907989.271,11/8/2019,36,37,38,37,145,XXXXXX,NA,NA,NA,NA,NA,163,MFGTE,MFGe,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,10_N,10,N,567141.7826,2908019.783,11/8/2019,78,78,83,79.66666667,0,Slough,NA,NA,NA,NA,NA,86,MFO,MFFy,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,11_C,11,C,567781.2839,2908499.779,11/6/2019,47,50,46,47.66666667,242,XXXXXX,NA,NA,NA,NA,NA,132,MFGcTS,MFGcTS,"Pulido, Constant"
C2,5,P069,P069,11_E,11,E,567812.3255,2908499.779,11/6/2019,42,45,45,44,260,XXXXXX,NA,NA,NA,NA,NA,155,MFGcTD,MFGcTD,"Pulido, Constant"
C2,5,P069,P069,11_N,11,N,567781.2839,2908513.494,11/6/2019,47,47,44,46,155,XXXXXX,NA,NA,NA,NA,NA,138,MFFy,MFFy,"Pulido, Constant"
C2,5,P069,P069,12_C,12,C,567796.9274,2908541.946,11/6/2019,53,50,51,51.33333333,0,XXXXXX,NA,NA,NA,NA,NA,162,MFO,MFO,"Pulido, Constant"
C2,5,P069,P069,12_E,12,E,567817.7938,2908541.946,11/6/2019,47,45,45,45.66666667,104,XXXXXX,NA,NA,NA,NA,NA,182,MFO,MFFy,"Pulido, Constant"
C2,5,P069,P069,12_N,12,N,567796.9274,2908571.261,11/6/2019,45,46,45,45.33333333,209,XXXXXX,NA,NA,NA,NA,NA,145,MFGc,MFGcTD,"Pulido, Constant"
C2,5,P069,P069,13_C,13,C,567913.3624,2908395.433,11/6/2019,57,56,55,56,126,XXXXXX,NA,NA,NA,NA,NA,130,MFO,MFFy,"Pulido, Constant"
C2,5,P069,P069,13_E,13,E,567918.7118,2908395.433,11/6/2019,55,55,54,54.66666667,186,XXXXXX,NA,NA,NA,NA,NA,127,MFGc,MFGcSD,"Pulido, Constant"
C2,5,P069,P069,13_N,13,N,567913.3624,2908421.666,11/6/2019,53,49,40,47.33333333,196,XXXXXX,NA,NA,NA,NA,NA,129,MFGcTS,MFFy-MFGx,"Pulido, Constant"
C2,5,P069,P069,14_C,14,C,567714.8958,2908603.689,11/6/2019,44,42,42,42.66666667,205,XXXXXX,NA,NA,NA,NA,NA,152,MFGc,MFGcTS,"Pulido, Constant"
C2,5,P069,P069,14_E,14,E,567719.9751,2908603.689,11/6/2019,42,42,45,43,210,XXXXXX,NA,NA,NA,NA,NA,162,MFGc,MFGcTS,"Pulido, Constant"
C2,5,P069,P069,14_N,14,N,567714.8958,2908625.017,11/6/2019,48,50,47,48.33333333,245,XXXXXX,NA,NA,NA,NA,NA,122,MFGc,MFGcTS,"Pulido, Constant"
C2,5,P069,P069,15_C,15,C,567705.3016,2908453.754,11/6/2019,66,55,55,58.66666667,0,XXXXXX,NA,NA,NA,NA,NA,181,MFO,MFFy,"Pulido, Constant"
C2,5,P069,P069,15_E,15,E,567723.8413,2908453.754,11/6/2019,61,57,58,58.66666667,0,XXXXXX,NA,NA,NA,NA,NA,138,MFO,MFO,"Pulido, Constant"
C2,5,P069,P069,15_N,15,N,567705.3016,2908474.539,11/6/2019,45,44,45,44.66666667,160,XXXXXX,NA,NA,NA,NA,NA,151,MFGc,MFGcSS,"Pulido, Constant"
C2,5,P069,P069,16_C,16,C,568017.1492,2908956.016,11/6/2019,49,43,43,45,0,XXXXXX,NA,NA,NA,NA,NA,151,MFO,MFFY,"Pulido, Constant"
C2,5,P069,P069,16_E,16,E,568043.6846,2908956.016,11/6/2019,41,37,42,40,223,XXXXXX,NA,NA,NA,NA,NA,207,MFGcTS,MFGcTS,"Pulido, Constant"
C2,5,P069,P069,16_N,16,N,568017.1492,2908975.926,11/6/2019,43,46,44,44.33333333,0,XXXXXX,NA,NA,NA,NA,NA,149,MFFy,MFFy,"Pulido, Constant"
C2,5,P069,P069,17_C,17,C,568070.1299,2909139.329,11/6/2019,40,37,37,38,200,XXXXXX,NA,NA,NA,NA,NA,181,MFGTS,MFGTtS-MFGcTS,"Pulido, Constant"
C2,5,P069,P069,17_E,17,E,568094.9852,2909139.329,11/6/2019,38,33,43,38,240,XXXXXX,NA,NA,NA,NA,NA,140,MFGT,MFGtD,"Pulido, Constant"
C2,5,P069,P069,17_N,17,N,568070.1299,2909144.166,11/6/2019,39,40,50,43,0,XXXXXX,NA,NA,NA,NA,NA,187,MFO,MFO,"Pulido, Constant"
C2,5,P069,P069,19_C,19,C,567876.1801,2909065.61,11/6/2019,45,47,47,46.33333333,200,XXXXXX,NA,NA,NA,NA,NA,137,MFGc,MFGcTD,"Pulido, Constant"
C2,5,P069,P069,19_E,19,E,567885.5081,2909065.61,11/6/2019,36,33,36,35,235,XXXXXX,NA,NA,NA,NA,NA,153,MFGcTD,MFGcTD,"Pulido, Constant"
C2,5,P069,P069,19_N,19,N,567876.1801,2909093.35,11/6/2019,38,39,53,43.33333333,246,XXXXXX,NA,NA,NA,NA,NA,230,MFGcTD,MFGcTD,"Pulido, Constant"
C2,5,P069,P069,20_C,20,C,567933.2323,2908843.119,11/6/2019,33,33,35,33.66666667,205,XXXXXX,NA,NA,NA,NA,NA,147,MFGcTD,MFGcTD,"Pulido, Constant"
C2,5,P069,P069,20_E,20,E,567966.3361,2908843.119,11/6/2019,38,37,33,36,0,XXXXXX,NA,NA,NA,NA,NA,148,MFO,MFFy-MFGe,"Pulido, Constant"
C2,5,P069,P069,20_N,20,N,567933.2323,2908873.598,11/6/2019,44,42,42,42.66666667,179,XXXXXX,NA,NA,NA,NA,NA,151,MFFy,MFFY,"Pulido, Constant"
C2,5,P069,P069,21_C,21,C,566568.6259,2909159.499,11/8/2019,43,44,40,42.33333333,171,Transition,NA,NA,NA,NA,NA,103,MFGc,MFGcSS,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,21_E,21,E,566578.1684,2909159.499,11/8/2019,40,40,42,40.66666667,152,Transition,NA,NA,NA,NA,NA,108,MFGc,MFGcSS,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,21_N,21,N,566568.6259,2909191.986,11/8/2019,55,50,50,51.66666667,162,Transition,NA,NA,NA,NA,NA,114,MFGc,MFGcSS,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,22_C,22,C,566632.6586,2909256.811,11/8/2019,49,46,53,49.33333333,191,Ridge,NA,NA,NA,NA,NA,108,MFGc,MFGcSD,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,22_E,22,E,566636.5691,2909256.811,11/8/2019,43,44,43,43.33333333,219,Ridge,NA,NA,NA,NA,NA,108,MFGc,MFGcTD,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,22_N,22,N,566632.6586,2909277.563,11/8/2019,46,44,50,46.66666667,167,Transition,NA,NA,NA,NA,NA,140,MFFy,MFFy,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,24_C,24,C,566540.0466,2909224.278,11/8/2019,47,46,45,46,188,Transition,NA,NA,NA,NA,NA,122,MFGc,MFGcSS,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,24_E,24,E,566558.7947,2909224.278,11/8/2019,45,41,41,42.33333333,213,Transition,NA,NA,NA,NA,NA,85,MFGc,MFGcTD,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,24_N,24,N,566540.0466,2909253.407,11/8/2019,51,48,47,48.66666667,170,Transition,NA,NA,NA,NA,NA,109,MFFy,MFFy,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,25_C,25,C,566494.1236,2909019.39,11/8/2019,63,64,64,63.66666667,0,Slough,NA,NA,NA,NA,NA,102,MFFy,MFFy,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,25_E,25,E,566518.7513,2909019.39,11/8/2019,66,63,64,64.33333333,0,Slough,NA,NA,NA,NA,NA,114,MFFy,MFFy,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,25_N,25,N,566494.1236,2909042.698,11/8/2019,61,61,59,60.33333333,236,Transition,NA,NA,NA,NA,NA,104,MFFy,MFFy,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,28_C,28,C,566897.8866,2909182.428,11/8/2019,51,40,44,45,175,Transition,NA,NA,NA,NA,NA,138,MFGc,MFGcSS,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,28_E,28,E,566901.4724,2909182.428,11/8/2019,43,43,42,42.66666667,182,Transition,NA,NA,NA,NA,NA,142,MFGc,MFGcSD,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,28_N,28,N,566897.8866,2909213.982,11/8/2019,37,44,47,42.66666667,188,Transition,NA,NA,NA,NA,NA,127,MFGc,MFGX-MFGtS,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,29_C,29,C,566745.7588,2909337.793,11/8/2019,49,46,45,46.66666667,227,Transition,NA,NA,NA,NA,NA,121,MFGTD,MFGtD,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,29_E,29,E,566767.7094,2909337.793,11/8/2019,38,38,37,37.66666667,191,Transition,NA,NA,NA,NA,NA,130,MFGc-MFGT,MFGcSS,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,29_N,29,N,566745.7588,2909358.499,11/8/2019,41,41,40,40.66666667,186,Transition,NA,NA,NA,NA,NA,122,MFGTD,MFGtS,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,31_C,31,C,567386.5542,2909306.653,11/8/2019,23,21,29,24.33333333,179,Ridge,NA,NA,NA,NA,NA,134,MFGc,MFGcSS,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,31_E,31,E,567398.472,2909306.653,11/8/2019,31,40,48,39.66666667,268,Ridge,NA,NA,NA,NA,NA,142,MFGcTD,MFGcTD,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,31_N,31,N,567386.5542,2909316.792,11/8/2019,40,40,28,36,164,Airboat trail,Airboat trail,NA,NA,NA,NA,147,MFGc,MFGcSS-MFFY,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,32_C,32,C,567428.0112,2909454.769,11/8/2019,41,41,51,44.33333333,196,Ridge,NA,NA,NA,NA,NA,128,MFGc,MFGcSD,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,32_E,32,E,567440.8553,2909454.769,11/8/2019,37,38,37,37.33333333,209,Ridge,NA,NA,NA,NA,NA,132,MFGc,MFGcTD,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,32_N,32,N,567428.0112,2909460.265,11/8/2019,54,51,48,51,211,Ridge,NA,NA,NA,NA,NA,128,MFGc,MFGcTD,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,33_C,33,C,567451.1776,2909281.352,11/8/2019,36,39,44,39.66666667,166,Transition,NA,NA,NA,NA,NA,135,MFGc-MFFy,MFFY,"Castrillon, Castaneda, Rios"
C2,5,P069,P069,33_E,33,E,567475.0007,2909281.352,11/8/2019,45,46,46,45.66666667,185,Transition,NA,NA,NA,NA,NA,140,MFGc,MFGcSS,"Castrillon, Castaneda, Rios"
