"","PlotID","PSU_Cycle","SPCODE","Cover"
"34933","P02660_C","C2","UTRPUR","10"
"34934","P02660_E","C2","CLAJAM","40"
"34935","P02660_E","C2","CRIAME","1"
"34936","P02660_N","C2","CLAJAM","5"
"34937","P02660_N","C2","CRIAME","3"
"34938","P02660_N","C2","ELECEL","10"
"34939","P02660_N","C2","FUISCI","1"
"34940","P02660_N","C2","JUSANG","1"
"34941","P02660_N","C2","PELVIR","5"
"34942","P02660_N","C2","PONCOR","25"
"34943","P02660_N","C2","SAGLAN","1"
"34944","P02661_C","C2","CLAJAM","15"
"34945","P02661_C","C2","ELECEL","20"
"34946","P02661_C","C2","ELEELO","20"
"34947","P02661_C","C2","NYMAQU","1"
"34948","P02661_C","C2","PELVIR","10"
"34949","P02661_E","C2","CLAJAM","25"
"34950","P02661_E","C2","JUSANG","1"
"34951","P02661_E","C2","PELVIR","5"
"34952","P02661_N","C2","CLAJAM","20"
"34953","P02661_N","C2","ELECEL","5"
"34954","P02661_N","C2","ELEELO","25"
"34955","P02661_N","C2","NYMODO","30"
"34956","P02662_C","C2","CHARA","5"
"34957","P02662_C","C2","ELECEL","10"
"34958","P02662_C","C2","PANHEM","1"
"34959","P02662_C","C2","PASGEM","1"
"34960","P02662_E","C2","BACCAR","20"
"34961","P02662_E","C2","ELECEL","1"
"34962","P02662_E","C2","ELEELO","10"
"34963","P02662_E","C2","NYMODO","15"
"34964","P02662_E","C2","PANHEM","1"
"34965","P02662_N","C2","AESPRA","10"
"34966","P02662_N","C2","BACCAR","1"
"34967","P02662_N","C2","ELECEL","5"
"34968","P02662_N","C2","NYMAQU","5"
"34969","P02662_N","C2","PANHEM","1"
"34970","P02663_C","C2","CLAJAM","35"
"34971","P02663_E","C2","CLAJAM","35"
"34972","P02663_E","C2","JUSANG","1"
"34973","P02663_N","C2","CLAJAM","25"
"34974","P02664_C","C2","ELEELO","5"
"34975","P02664_C","C2","HYMPAL","1"
"34976","P02664_C","C2","NYMODO","20"
"34977","P02664_C","C2","PANHEM","1"
"34978","P02664_C","C2","UTRPUR","15"
"34979","P02664_E","C2","ELEELO","10"
"34980","P02664_E","C2","HYMPAL","10"
"34981","P02664_E","C2","JUSANG","1"
"34982","P02664_E","C2","PASGEM","5"
"34983","P02664_N","C2","CHARA","5"
"34984","P02664_N","C2","ELECEL","1"
"34985","P02664_N","C2","ELEELO","15"
"34986","P02664_N","C2","JUSANG","1"
"34987","P02664_N","C2","PANHEM","5"
"34988","P02666_C","C2","ELECEL","5"
"34989","P02666_C","C2","NYMODO","35"
"34990","P02666_E","C2","BACCAR","5"
"34991","P02666_E","C2","CLAJAM","10"
"34992","P02666_E","C2","NYMODO","5"
"34993","P02666_N","C2","ELECEL","1"
"34994","P02666_N","C2","HYMPAL","1"
"34995","P02666_N","C2","NYMAQU","5"
"34996","P02666_N","C2","NYMODO","45"
"34997","P02666_N","C2","PANHEM","1"
"34998","P02670_C","C2","BACCAR","20"
"34999","P02670_C","C2","CLAJAM","10"
"35000","P02670_C","C2","CRIAME","10"
"35001","P02670_C","C2","JUSANG","1"
"35002","P02670_C","C2","PELVIR","1"
"35003","P02670_E","C2","BACCAR","20"
"35004","P02670_E","C2","CLAJAM","10"
"35005","P02670_E","C2","CRIAME","10"
"35006","P02670_E","C2","JUSANG","1"
"35007","P02670_E","C2","MYRHET","10"
"35008","P02670_E","C2","NYMAQU","5"
"35009","P02670_E","C2","NYMODO","15"
"35010","P02670_E","C2","PASGEM","1"
"35011","P02670_N","C2","BACCAR","20"
"35012","P02670_N","C2","CLAJAM","5"
"35013","P02670_N","C2","CRIAME","10"
"35014","P02670_N","C2","ELEELO","5"
"35015","P02670_N","C2","JUSANG","1"
"35016","P02670_N","C2","NYMAQU","15"
"35017","P02670_N","C2","NYMODO","25"
"35018","P02670_N","C2","PANHEM","1"
"35019","P02671_C","C2","BACCAR","15"
"35020","P02671_C","C2","CLAJAM","10"
"35021","P02671_C","C2","CRIAME","5"
"35022","P02671_C","C2","JUSANG","1"
"35023","P02671_E","C2","BACCAR","35"
"35024","P02671_E","C2","CLAJAM","25"
"35025","P02671_E","C2","CRIAME","1"
"35026","P02671_E","C2","JUSANG","1"
"35027","P02671_E","C2","PELVIR","5"
"35028","P02671_N","C2","CLAJAM","15"
"35029","P02671_N","C2","JUSANG","1"
"35030","P02673_C","C2","XXXXXX",NA
"35031","P02673_E","C2","BACCAR","10"
"35032","P02673_E","C2","CLAJAM","5"
"35033","P02673_E","C2","CRIAME","25"
"35034","P02673_E","C2","ELECEL","1"
"35035","P02673_E","C2","ELEELO","10"
"35036","P02673_E","C2","NYMAQU","5"
"35037","P02673_E","C2","PANHEM","1"
"35038","P02673_N","C2","BLESER","5"
"35039","P02673_N","C2","CEPOCC","15"
"35040","P02673_N","C2","CLAJAM","25"
"35041","P02676_C","C2","XXXXXX",NA
"35042","P02676_E","C2","BACCAR","10"
"35043","P02676_E","C2","CLAJAM","10"
"35044","P02676_E","C2","CRIAME","1"
"35045","P02676_E","C2","HYDCOR","5"
"35046","P02676_E","C2","JUSANG","1"
"35047","P02676_E","C2","LEEHEX","1"
"35048","P02676_E","C2","LUDALA","1"
"35049","P02676_E","C2","PONCOR","5"
"35050","P02676_N","C2","BACCAR","5"
"35051","P02676_N","C2","CLAJAM","10"
"35052","P02676_N","C2","HYDCOR","5"
"35053","P02676_N","C2","JUSANG","1"
"35054","P02676_N","C2","PONCOR","10"
"35055","P02676_N","C2","SAGLAN","10"
"35056","P02679_C","C2","CLAJAM","30"
"35057","P02679_C","C2","JUSANG","1"
"35058","P02679_C","C2","PELVIR","1"
"35059","P02679_E","C2","BACCAR","1"
"35060","P02679_E","C2","CLAJAM","15"
"35061","P02679_E","C2","CRIAME","1"
"35062","P02679_E","C2","JUSANG","3"
"35063","P02679_N","C2","CLAJAM","25"
"35064","P02679_N","C2","CRIAME","5"
"35065","P02679_N","C2","JUSANG","3"
"35066","P02680_C","C2","ELECEL","5"
"35067","P02680_C","C2","NYMODO","25"
"35068","P02680_E","C2","ELECEL","5"
"35069","P02680_E","C2","NYMODO","40"
"35070","P02680_E","C2","UTRPUR","5"
"35071","P02680_N","C2","BACCAR","1"
"35072","P02680_N","C2","ELECEL","5"
"35073","P02680_N","C2","NYMODO","35"
"35074","P02801_C","C2","CLAJAM","5"
"35075","P02801_C","C2","ELECEL","5"
"35076","P02801_C","C2","UTRPUR","10"
"35077","P02801_E","C2","CLAJAM","10"
"35078","P02801_E","C2","ELECEL","5"
"35079","P02801_N","C2","BACCAR","1"
"35080","P02801_N","C2","CLAJAM","10"
"35081","P02801_N","C2","ELECEL","5"
"35082","P02801_N","C2","HYMPAL","1"
"35083","P02804_C","C2","CLAJAM","10"
"35084","P02804_C","C2","ELECEL","5"
"35085","P02804_E","C2","CLAJAM","10"
"35086","P02804_E","C2","ELECEL","5"
"35087","P02804_E","C2","UTRPUR","5"
"35088","P02804_N","C2","CLAJAM","30"
"35089","P02806_C","C2","CLAJAM","30"
"35090","P02806_C","C2","UTRPUR","30"
"35091","P02806_E","C2","CLAJAM","40"
"35092","P02806_E","C2","UTRPUR","35"
"35093","P02806_N","C2","CLAJAM","20"
"35094","P02806_N","C2","UTRPUR","10"
"35095","P02807_C","C2","CLAJAM","20"
"35096","P02807_E","C2","CLAJAM","20"
"35097","P02807_E","C2","SAGLAN","5"
"35098","P02807_E","C2","UTRPUR","25"
"35099","P02807_N","C2","CLAJAM","15"
"35100","P02807_N","C2","UTRPUR","40"
"35101","P02808_C","C2","CLAJAM","10"
"35102","P02808_C","C2","ELECEL","5"
"35103","P02808_C","C2","NYMODO","15"
"35104","P02808_C","C2","PANHEM","1"
"35105","P02808_C","C2","UTRPUR","20"
"35106","P02808_E","C2","CLAJAM","10"
"35107","P02808_E","C2","CRIAME","1"
"35108","P02808_E","C2","ELECEL","1"
"35109","P02808_E","C2","NYMODO","20"
"35110","P02808_N","C2","CLAJAM","5"
"35111","P02808_N","C2","ELECEL","5"
"35112","P02808_N","C2","NYMODO","25"
"35113","P02808_N","C2","UTRPUR","15"
"35114","P02809_C","C2","CLAJAM","5"
"35115","P02809_C","C2","ELECEL","1"
"35116","P02809_C","C2","UTRPUR","30"
"35117","P02809_E","C2","CLAJAM","30"
"35118","P02809_E","C2","LEEHEX","1"
"35119","P02809_E","C2","UTRPUR","35"
"35120","P02809_N","C2","CLAJAM","15"
"35121","P02809_N","C2","SAGLAN","5"
"35122","P02809_N","C2","UTRFOL","10"
"35123","P02811_C","C2","CLAJAM","5"
"35124","P02811_C","C2","ELECEL","5"
"35125","P02811_C","C2","JUSANG","1"
"35126","P02811_C","C2","NYMODO","20"
"35127","P02811_C","C2","UTRPUR","50"
"35128","P02811_E","C2","CLAJAM","10"
"35129","P02811_E","C2","ELECEL","1"
"35130","P02811_E","C2","UTRFOL","5"
"35131","P02811_N","C2","CLAJAM","30"
"35132","P02811_N","C2","ELECEL","1"
"35133","P02811_N","C2","LEEHEX","5"
"35134","P02812_C","C2","CLAJAM","35"
"35135","P02812_C","C2","TYPDOM","10"
"35136","P02812_E","C2","CEPOCC","10"
"35137","P02812_E","C2","CLAJAM","10"
"35138","P02812_E","C2","TYPDOM","10"
"35139","P02812_E","C2","UTRFOL","30"
"35140","P02812_E","C2","UTRPUR","10"
"35141","P02812_N","C2","CLAJAM","10"
"35142","P02812_N","C2","ELECEL","5"
"35143","P02812_N","C2","NYMODO","20"
"35144","P02812_N","C2","PANTEN","1"
"35145","P02812_N","C2","PASGEM","1"
"35146","P02812_N","C2","UTRPUR","15"
"35147","P02813_C","C2","CLAJAM","20"
"35148","P02813_C","C2","CRIAME","5"
"35149","P02813_C","C2","ELECEL","1"
"35150","P02813_E","C2","CLAJAM","10"
"35151","P02813_E","C2","ELECEL","10"
"35152","P02813_E","C2","UTRFOL","5"
"35153","P02813_N","C2","CLAJAM","50"
"35154","P02813_N","C2","LEEHEX","1"
"35155","P02813_N","C2","UTRPUR","25"
"35156","P02814_C","C2","CLAJAM","20"
"35157","P02814_C","C2","ELECEL","5"
"35158","P02814_E","C2","CLAJAM","10"
"35159","P02814_E","C2","CRIAME","5"
"35160","P02814_E","C2","ELECEL","5"
"35161","P02814_E","C2","NYMAQU","10"
"35162","P02814_E","C2","NYMODO","30"
"35163","P02814_E","C2","PANHEM","1"
"35164","P02814_E","C2","UTRPUR","10"
"35165","P02814_N","C2","BACCAR","20"
"35166","P02814_N","C2","CLAJAM","5"
"35167","P02814_N","C2","ELECEL","5"
"35168","P02814_N","C2","HYMPAL","10"
"35169","P02814_N","C2","PANTEN","1"
"35170","P02815_C","C2","CLAJAM","15"
"35171","P02815_C","C2","CRIAME","5"
"35172","P02815_C","C2","UTRPUR","10"
"35173","P02815_E","C2","CLAJAM","15"
"35174","P02815_E","C2","UTRFOL","5"
"35175","P02815_E","C2","UTRPUR","10"
"35176","P02815_N","C2","CLAJAM","10"
"35177","P02815_N","C2","ELECEL","1"
"35178","P02815_N","C2","UTRFOL","15"
"35179","P02817_C","C2","ELECEL","1"
"35180","P02817_C","C2","NYMODO","45"
"35181","P02817_C","C2","UTRPUR","15"
"35182","P02817_E","C2","ELECEL","5"
"35183","P02817_E","C2","HYMPAL","1"
"35184","P02817_E","C2","PANTEN","1"
"35185","P02817_E","C2","PASGEM","5"
"35186","P02817_N","C2","BACCAR","1"
"35187","P02817_N","C2","CRIAME","10"
"35188","P02817_N","C2","ELECEL","1"
"35189","P02817_N","C2","JUSANG","1"
"35190","P02817_N","C2","PANTEN","1"
"35191","P02817_N","C2","SAGLAN","1"
"35192","P02820_C","C2","BACCAR","1"
"35193","P02820_C","C2","ELECEL","5"
"35194","P02820_C","C2","HYMPAL","20"
"35195","P02820_E","C2","BACCAR","5"
"35196","P02820_E","C2","CRIAME","5"
"35197","P02820_E","C2","ELECEL","5"
"35198","P02820_E","C2","SAGLAN","5"
"35199","P02820_N","C2","CRIAME","5"
"35200","P02820_N","C2","ELECEL","1"
"35201","P02820_N","C2","NYMODO","25"
"35202","P02821_C","C2","BACCAR","1"
"35203","P02821_C","C2","CLAJAM","10"
"35204","P02821_C","C2","ELECEL","5"
"35205","P02821_E","C2","CLAJAM","10"
"35206","P02821_E","C2","CRIAME","1"
"35207","P02821_E","C2","ELECEL","5"
"35208","P02821_N","C2","CLAJAM","15"
"35209","P02821_N","C2","UTRPUR","10"
"35210","P02822_C","C2","CLAJAM","40"
"35211","P02822_E","C2","CLAJAM","40"
"35212","P02822_N","C2","CLAJAM","15"
"35213","P02822_N","C2","JUSANG","1"
"35214","P02822_N","C2","SAGLAN","10"
"35215","P02822_N","C2","UTRPUR","5"
"35216","P02824_C","C2","BACCAR","10"
"35217","P02824_C","C2","CLAJAM","10"
"35218","P02824_C","C2","ELECEL","1"
"35219","P02824_C","C2","HYMPAL","5"
"35220","P02824_E","C2","CLAJAM","10"
"35221","P02824_E","C2","CRIAME","5"
"35222","P02824_E","C2","ELECEL","1"
"35223","P02824_E","C2","HYMPAL","5"
"35224","P02824_N","C2","BACCAR","1"
"35225","P02824_N","C2","ELECEL","1"
"35226","P02824_N","C2","NYMODO","40"
"35227","P02824_N","C2","UTRPUR","20"
"35228","P02825_C","C2","BACCAR","5"
"35229","P02825_C","C2","CLAJAM","20"
"35230","P02825_C","C2","ELECEL","5"
"35231","P02825_C","C2","SAGLAN","5"
"35232","P02825_E","C2","BACCAR","1"
"35233","P02825_E","C2","CLAJAM","15"
"35234","P02825_E","C2","ELECEL","5"
"35235","P02825_N","C2","BACCAR","10"
"35236","P02825_N","C2","CLAJAM","15"
"35237","P02825_N","C2","ELECEL","5"
"35238","P02825_N","C2","UTRPUR","10"
"35239","P02827_C","C2","CLAJAM","10"
"35240","P02827_C","C2","ELECEL","1"
"35241","P02827_E","C2","CLAJAM","20"
"35242","P02827_E","C2","ELECEL","1"
"35243","P02827_E","C2","UTRPUR","10"
"35244","P02827_N","C2","BACCAR","5"
"35245","P02827_N","C2","ELECEL","1"
"35246","P02827_N","C2","HYMPAL","5"
"35247","P02827_N","C2","NYMAQU","1"
"35248","P02827_N","C2","PASGEM","1"
"35249","P02827_N","C2","UTRPUR","10"
"35250","P02828_C","C2","BACCAR","20"
"35251","P02828_C","C2","CLAJAM","10"
"35252","P02828_C","C2","ELECEL","1"
"35253","P02828_E","C2","CLAJAM","15"
"35254","P02828_E","C2","ELECEL","1"
"35255","P02828_E","C2","UTRPUR","5"
"35256","P02828_N","C2","CLAJAM","15"
"35257","P02828_N","C2","ELECEL","1"
"35258","P02828_N","C2","UTRPUR","5"
"35259","P02829_C","C2","CLAJAM","25"
"35260","P02829_C","C2","UTRFOL","15"
"35261","P02829_C","C2","UTRPUR","20"
"35262","P02829_E","C2","CLAJAM","30"
"35263","P02829_E","C2","UTRPUR","40"
"35264","P02829_N","C2","CLAJAM","25"
"35265","P02829_N","C2","JUSANG","1"
"35266","P02829_N","C2","UTRPUR","20"
"35267","P02831_C","C2","CLAJAM","5"
"35268","P02831_C","C2","ELECEL","1"
"35269","P02831_C","C2","UTRPUR","30"
"35270","P02831_E","C2","CLAJAM","10"
"35271","P02831_E","C2","CRIAME","1"
"35272","P02831_E","C2","ELECEL","1"
"35273","P02831_E","C2","UTRFOL","10"
"35274","P02831_E","C2","UTRPUR","5"
"35275","P02831_N","C2","CLAJAM","5"
"35276","P02831_N","C2","ELECEL","1"
"35277","P02831_N","C2","UTRFOL","5"
"35278","P02831_N","C2","UTRPUR","25"
"35279","P02833_C","C2","CLAJAM","35"
"35280","P02833_C","C2","ELECEL","1"
"35281","P02833_E","C2","CLAJAM","20"
"35282","P02833_E","C2","ELECEL","1"
"35283","P02833_N","C2","CLAJAM","40"
"35284","P02834_C","C2","CLAJAM","20"
"35285","P02834_C","C2","UTRPUR","20"
"35286","P02834_E","C2","CLAJAM","10"
"35287","P02834_E","C2","ELECEL","5"
"35288","P02834_E","C2","UTRPUR","10"
"35289","P02834_N","C2","CLAJAM","25"
"35290","P02834_N","C2","UTRPUR","35"
"35291","P02835_C","C2","BACCAR","1"
"35292","P02835_C","C2","CLAJAM","5"
"35293","P02835_C","C2","ELECEL","1"
"35294","P02835_C","C2","NYMODO","35"
"35295","P02835_C","C2","PANHEM","1"
"35296","P02835_C","C2","UTRPUR","80"
"35297","P02835_E","C2","CLAJAM","15"
"35298","P02835_E","C2","CRIAME","5"
"35299","P02835_E","C2","ELECEL","1"
"35300","P02835_E","C2","HYMPAL","1"
"35301","P02835_E","C2","JUSANG","1"
"35302","P02835_E","C2","SAGLAN","1"
"35303","P02835_E","C2","UTRPUR","5"
"35304","P02835_N","C2","CLAJAM","40"
"35305","P02835_N","C2","JUSANG","1"
"35306","P02838_C","C2","ELECEL","1"
"35307","P02838_C","C2","HYMPAL","10"
"35308","P02838_C","C2","NYMODO","40"
"35309","P02838_C","C2","UTRPUR","5"
"35310","P02838_E","C2","CLAJAM","1"
"35311","P02838_E","C2","ELECEL","1"
"35312","P02838_E","C2","NYMODO","25"
"35313","P02838_N","C2","ELECEL","5"
"35314","P02838_N","C2","NYMODO","40"
"35315","P02838_N","C2","UTRPUR","5"
"35316","P02839_C","C2","CLAJAM","20"
"35317","P02839_E","C2","CLAJAM","1"
"35318","P02839_E","C2","ELECEL","1"
"35319","P02839_E","C2","NYMODO","40"
"35320","P02839_E","C2","UTRPUR","10"
"35321","P02839_N","C2","CLAJAM","30"
"35322","P02839_N","C2","ELECEL","1"
"35323","P02840_C","C2","CLAJAM","5"
"35324","P02840_C","C2","ELECEL","1"
"35325","P02840_C","C2","HYMPAL","10"
"35326","P02840_C","C2","NYMAQU","15"
"35327","P02840_C","C2","NYMODO","40"
"35328","P02840_C","C2","UTRFOL","25"
"35329","P02840_C","C2","UTRPUR","5"
"35330","P02840_E","C2","BACCAR","1"
"35331","P02840_E","C2","ELECEL","1"
"35332","P02840_E","C2","NYMODO","40"
"35333","P02840_E","C2","PANHEM","1"
"35334","P02840_E","C2","UTRPUR","15"
"35335","P02840_N","C2","CLAJAM","1"
"35336","P02840_N","C2","ELECEL","1"
"35337","P02840_N","C2","NYMODO","45"
"35338","P02840_N","C2","UTRPUR","10"
"35339","P02842_C","C2","CLAJAM","10"
"35340","P02842_C","C2","ELECEL","1"
"35341","P02842_C","C2","JUSANG","1"
"35342","P02842_C","C2","TYPDOM","10"
"35343","P02842_E","C2","CLAJAM","5"
"35344","P02842_E","C2","CRIAME","5"
"35345","P02842_E","C2","ELECEL","1"
"35346","P02842_E","C2","TYPDOM","5"
"35347","P02842_N","C2","CLAJAM","40"
"35348","P02842_N","C2","TYPDOM","10"
"35349","P02843_C","C2","CLAJAM","40"
"35350","P02843_C","C2","UTRPUR","5"
"35351","P02843_E","C2","CLAJAM","40"
"35352","P02843_E","C2","TYPDOM","5"
"35353","P02843_N","C2","CLAJAM","20"
"35354","P02843_N","C2","HYMPAL","5"
"35355","P02843_N","C2","PONCOR","5"
"35356","P02843_N","C2","TYPDOM","5"
"35357","P02843_N","C2","UTRFOL","30"
"35358","P02846_C","C2","CLAJAM","15"
"35359","P02846_C","C2","ELECEL","1"
"35360","P02846_C","C2","TYPDOM","20"
"35361","P02846_E","C2","BACCAR","5"
"35362","P02846_E","C2","CLAJAM","10"
"35363","P02846_E","C2","ELECEL","1"
"35364","P02846_E","C2","JUSANG","1"
"35365","P02846_E","C2","NYMODO","20"
"35366","P02846_E","C2","UTRPUR","5"
"35367","P02846_N","C2","CLAJAM","35"
"35368","P02846_N","C2","ELECEL","1"
"35369","P02846_N","C2","NYMODO","5"
"35370","P02846_N","C2","TYPDOM","10"
"35371","P02853_C","C2","CLAJAM","1"
"35372","P02853_C","C2","ELECEL","1"
"35373","P02853_C","C2","NYMODO","5"
"35374","P02853_E","C2","BACCAR","1"
"35375","P02853_E","C2","CLAJAM","5"
"35376","P02853_E","C2","ELECEL","1"
"35377","P02853_E","C2","HYMPAL","1"
"35378","P02853_E","C2","NYMODO","30"
"35379","P02853_E","C2","UTRPUR","5"
"35380","P02853_N","C2","CLAJAM","10"
"35381","P02853_N","C2","CRIAME","5"
"35382","P02853_N","C2","NYMODO","30"
"35383","P02853_N","C2","UTRPUR","10"
"35384","P02854_C","C2","CLAJAM","10"
"35385","P02854_C","C2","ELECEL","1"
"35386","P02854_E","C2","CLAJAM","10"
"35387","P02854_E","C2","ELECEL","1"
"35388","P02854_E","C2","NYMODO","20"
"35389","P02854_N","C2","CLAJAM","10"
"35390","P02854_N","C2","ELECEL","5"
"35391","P02855_C","C2","CLAJAM","5"
"35392","P02855_C","C2","ELECEL","5"
"35393","P02855_E","C2","BACCAR","1"
"35394","P02855_E","C2","CLAJAM","10"
"35395","P02855_E","C2","ELECEL","1"
"35396","P02855_N","C2","CLAJAM","5"
"35397","P02855_N","C2","ELECEL","1"
"35398","P02855_N","C2","NYMODO","30"
"35399","P02855_N","C2","UTRPUR","5"
"35400","P02856_C","C2","CLAJAM","25"
"35401","P02856_E","C2","CLAJAM","40"
"35402","P02856_N","C2","CLAJAM","20"
"35403","P02856_N","C2","ELECEL","1"
"35404","P02859_C","C2","CLAJAM","25"
"35405","P02859_C","C2","TYPDOM","5"
"35406","P02859_E","C2","CLAJAM","15"
"35407","P02859_E","C2","CRIAME","1"
"35408","P02859_E","C2","JUSANG","1"
"35409","P02859_E","C2","TYPDOM","5"
"35410","P02859_E","C2","UTRPUR","10"
"35411","P02859_N","C2","CLAJAM","10"
"35412","P02859_N","C2","NYMODO","35"
"35413","P02860_C","C2","CLAJAM","75"
"35414","P02860_C","C2","TYPDOM","5"
"35415","P02860_E","C2","CLAJAM","40"
"35416","P02860_E","C2","TYPDOM","5"
"35417","P02860_N","C2","CLAJAM","40"
"35418","P02860_N","C2","TYPDOM","1"
"35419","P02861_C","C2","CLAJAM","1"
"35420","P02861_C","C2","PONCOR","5"
"35421","P02861_C","C2","TYPDOM","25"
"35422","P02861_E","C2","CLAJAM","10"
"35423","P02861_E","C2","TYPDOM","25"
"35424","P02861_N","C2","CLAJAM","10"
"35425","P02861_N","C2","PONCOR","5"
"35426","P02861_N","C2","SAGLAN","1"
"35427","P02861_N","C2","TYPDOM","25"
"35428","P02868_C","C2","CLAJAM","35"
"35429","P02868_E","C2","BACCAR","5"
"35430","P02868_E","C2","CLAJAM","15"
"35431","P02868_E","C2","ELECEL","1"
"35432","P02868_E","C2","JUSANG","1"
"35433","P02868_E","C2","NYMODO","5"
"35434","P02868_E","C2","PANHEM","1"
"35435","P02868_E","C2","TYPDOM","5"
"35436","P02868_N","C2","CLAJAM","10"
"35437","P02868_N","C2","ELECEL","1"
"35438","P02868_N","C2","NYMODO","20"
"35439","P02868_N","C2","UTRPUR","20"
"35440","P02869_C","C2","CLAJAM","25"
"35441","P02869_C","C2","JUSANG","1"
"35442","P02869_C","C2","TYPDOM","5"
"35443","P02869_E","C2","CLAJAM","20"
"35444","P02869_E","C2","TYPDOM","10"
"35445","P02869_N","C2","CLAJAM","30"
"35446","P02870_C","C2","CLAJAM","10"
"35447","P02870_C","C2","ELECEL","1"
"35448","P02870_C","C2","TYPDOM","5"
"35449","P02870_E","C2","CLAJAM","10"
"35450","P02870_E","C2","JUSANG","1"
"35451","P02870_N","C2","BACCAR","1"
"35452","P02870_N","C2","CLAJAM","15"
"35453","P02870_N","C2","ELECEL","1"
"35454","P02872_C","C2","CLAJAM","15"
"35455","P02872_C","C2","NYMODO","30"
"35456","P02872_E","C2","CLAJAM","40"
"35457","P02872_E","C2","TYPDOM","5"
"35458","P02872_N","C2","CLAJAM","25"
"35459","P02872_N","C2","PELVIR","5"
"35460","P02875_C","C2","CLAJAM","15"
"35461","P02875_E","C2","CLAJAM","10"
"35462","P02875_E","C2","ELECEL","1"
"35463","P02875_E","C2","NYMODO","35"
"35464","P02875_E","C2","UTRPUR","5"
"35465","P02875_N","C2","CLAJAM","10"
"35466","P02875_N","C2","ELECEL","5"
"35467","P02876_C","C2","CLAJAM","15"
"35468","P02876_E","C2","CLAJAM","5"
"35469","P02876_E","C2","NYMODO","25"
"35470","P02876_N","C2","BACCAR","5"
"35471","P02876_N","C2","CLAJAM","15"
"35472","P02876_N","C2","HYMPAL","5"
"35473","P02877_C","C2","CLAJAM","25"
"35474","P02877_C","C2","ELECEL","1"
"35475","P02877_E","C2","CLAJAM","25"
"35476","P02877_E","C2","ELECEL","1"
"35477","P02877_E","C2","HYMPAL","1"
"35478","P02877_N","C2","BACCAR","5"
"35479","P02877_N","C2","CLAJAM","25"
"35480","P02877_N","C2","ELECEL","1"
"35481","P02880_C","C2","CLAJAM","5"
"35482","P02880_C","C2","ELECEL","1"
"35483","P02880_E","C2","BACCAR","5"
"35484","P02880_E","C2","CLAJAM","10"
"35485","P02880_E","C2","CRIAME","1"
"35486","P02880_N","C2","CLAJAM","15"
"35487","P02880_N","C2","ELECEL","1"
"35488","P02880_N","C2","NYMODO","5"
"35489","P03003_C","C2","ELECEL","10"
"35490","P03003_C","C2","ELEELO","15"
"35491","P03003_C","C2","NYMAQU","1"
"35492","P03003_E","C2","ELECEL","50"
"35493","P03003_E","C2","PANHEM","5"
"35494","P03003_N","C2","ELECEL","1"
"35495","P03003_N","C2","ELEELO","25"
"35496","P03005_C","C2","BACCAR","5"
"35497","P03005_C","C2","CLAJAM","25"
"35498","P03005_C","C2","JUSANG","1"
"35499","P03005_C","C2","JUSANG","1"
"35500","P03005_C","C2","PANHEM","1"
"35501","P03005_E","C2","ELECEL","60"
"35502","P03005_E","C2","PANHEM","1"
"35503","P03005_E","C2","SAGLAN","1"
"35504","P03005_N","C2","CLAJAM","40"
"35505","P03005_N","C2","JUSANG","5"
"35506","P03007_C","C2","BACCAR","1"
"35507","P03007_C","C2","CLAJAM","15"
"35508","P03007_C","C2","ELECEL","10"
"35509","P03007_E","C2","CLAJAM","80"
"35510","P03007_E","C2","JUSANG","1"
"35511","P03007_N","C2","ELECEL","35"
